well_id,date,oil_production_barrels,gas_production_mcf,water_cut_pct,pressure_psi,temperature_c
WEL001843,2021-01-22,321,14799,18.98,2029,90
WEL002786,2023-12-17,3901,19697,33.56,2689,73
WEL002458,2021-10-21,372,19344,25.53,3888,129
WEL001931,2024-08-15,2722,19912,52.21,2375,88
WEL000563,2023-12-30,179,671,10.75,2842,57
WEL000971,2021-03-20,4569,16172,8.87,2468,114
WEL002118,2020-09-04,2776,18996,25.48,2634,58
WEL002424,2023-12-22,2972,18161,26.32,2239,72
WEL001969,2024-08-05,2798,1364,42.07,3576,53
WEL000766,2024-04-02,825,9415,15.93,4280,62
WEL002771,2019-03-02,133,10081,50.84,4247,147
WEL000878,2024-11-11,1207,17956,6.33,2534,100
WEL001239,2019-09-30,3909,12744,18.5,3739,54
WEL001120,2018-05-18,1776,3741,54.72,3043,80
WEL000051,2019-01-27,2797,13966,33.59,4625,59
WEL002695,2021-05-27,2482,7551,5.88,3693,100
WEL002994,2023-10-03,1234,10828,23.64,3883,172
WEL000883,2020-10-31,2584,15991,21.46,4148,154
WEL002851,2020-08-06,4337,13928,14.48,3812,169
WEL000465,2022-05-21,1857,8119,22.14,3090,133
WEL001150,2023-09-11,4411,19451,55.11,4867,161
WEL000899,2023-03-01,524,17160,38.64,3442,152
WEL002916,2023-08-14,1524,3522,6.27,2366,147
WEL002242,2024-01-24,4028,4156,45.78,1625,62
WEL002276,2018-11-26,1481,2610,13.07,3066,65
WEL002194,2018-12-14,3316,16683,17.03,1677,136
WEL000933,2021-09-23,2542,14295,43.93,3494,138
WEL002002,2020-05-19,2817,12559,41.25,1975,125
WEL001627,2018-02-11,1374,1917,17.82,2291,116
WEL002023,2018-03-11,1791,11807,33.26,3882,152
WEL001610,2019-10-29,4283,9907,39.05,4493,151
WEL000868,2021-03-01,3021,3613,33.91,1798,97
WEL002952,2022-08-22,4664,6543,18.09,4798,167
WEL001081,2023-05-16,4172,6448,5.03,4919,110
WEL002771,2021-11-21,303,19580,9.27,1061,106
WEL000806,2023-05-20,1701,13247,27.22,3202,72
WEL001936,2018-07-09,4759,18198,18.39,4731,130
WEL002759,2019-03-14,3566,11699,21.94,3996,77
WEL002880,2020-08-17,2797,14364,7.14,4982,108
WEL001007,2021-01-29,1986,18130,42.03,1927,125
WEL001355,2021-10-23,1504,17500,26.78,3333,154
WEL000506,2021-01-31,3134,15858,40.69,1705,72
WEL001347,2023-04-15,2294,14736,27.88,1239,82
WEL002988,2024-08-15,4445,18745,24.43,2627,91
WEL000139,2022-12-01,4266,15527,40.25,1288,69
WEL000081,2023-02-16,3607,2506,37.83,4154,151
WEL001560,2019-01-17,4087,18928,52.77,3231,82
WEL002929,2020-12-27,1693,17107,13.08,1758,109
WEL000959,2021-01-13,2294,8033,24.48,3912,115
WEL002734,2021-04-17,577,6820,55.64,4996,140
WEL002073,2023-08-24,2090,11887,25.7,1059,102
WEL001120,2019-09-25,174,11291,54.28,4754,142
WEL002063,2018-05-15,1018,14595,19.95,1846,120
WEL002931,2021-04-13,2381,7027,40.33,2464,152
WEL001203,2018-08-09,2014,17614,42.98,4397,54
WEL001277,2024-06-02,3144,16422,23.47,3599,119
WEL002206,2022-10-25,4574,3278,26.33,1903,53
WEL001919,2024-05-31,4866,8236,46.64,4237,112
WEL001191,2020-01-26,3153,17009,28.2,4945,87
WEL000979,2018-01-02,959,4011,40.51,4055,126
WEL000659,2018-01-19,1937,6089,58.26,1559,62
WEL002851,2018-02-28,4071,8849,23.22,1587,165
WEL000127,2019-02-17,3283,13096,24.3,1786,88
WEL000241,2020-01-03,3489,15068,41.23,1249,154
WEL001027,2021-02-11,1603,3666,49.26,4290,143
WEL001991,2018-08-15,2251,5016,58.19,1956,128
WEL000900,2018-04-10,1011,16968,57.85,3476,118
WEL002382,2023-03-24,2617,16142,7.13,2887,133
WEL000252,2019-04-19,588,15773,50.87,1807,122
WEL000160,2022-03-03,1682,13151,41.42,1008,177
WEL002898,2024-06-13,669,10434,7.81,4076,142
WEL000220,2020-12-13,2935,7996,33.48,4519,92
WEL000408,2023-05-15,789,18678,14.74,3729,153
WEL001027,2021-04-16,2940,6359,50.24,4312,90
WEL002574,2018-06-19,2648,11492,41.03,4568,150
WEL001069,2020-05-13,833,17707,27.77,1232,99
WEL002282,2018-07-28,213,6068,31.24,1912,173
WEL001530,2023-07-21,2458,3261,18.37,1149,157
WEL002377,2022-03-09,789,14561,58.1,1355,168
WEL001351,2020-11-21,429,7857,13.8,2515,142
WEL001735,2021-09-29,586,11657,50.84,4144,59
WEL001120,2019-10-21,3059,17828,58.76,1831,141
WEL002265,2019-06-12,3083,7338,8.57,4222,172
WEL002858,2022-11-26,2446,9007,9.84,4049,162
WEL002548,2019-06-30,4961,9955,11.15,2190,109
WEL002063,2020-10-21,1455,7219,16.23,4215,142
WEL000413,2023-05-03,2526,8432,14.34,4146,56
WEL000944,2018-08-25,2402,14076,37.24,3144,69
WEL002830,2018-12-29,1212,5977,30.4,1766,170
WEL001320,2021-09-14,1705,7528,35.36,4522,82
WEL000329,2019-01-18,3664,17445,7.34,3706,152
WEL000656,2022-01-16,2998,19620,32.71,1031,52
WEL001766,2023-01-25,459,3905,12.63,1598,167
WEL001116,2023-04-23,4131,8009,27.06,3306,137
WEL000202,2021-10-03,148,19096,33.85,4426,74
WEL001850,2024-10-29,2452,19189,28.62,1936,104
WEL001338,2020-05-27,4740,6606,29.43,2646,112
WEL002641,2022-04-12,2823,17394,59.6,4918,150
WEL001995,2019-02-11,3376,1044,59.25,3145,72
WEL000872,2021-04-12,4032,14219,24.39,1714,143
WEL002671,2019-09-16,295,3086,54.57,2232,145
WEL001227,2024-11-27,645,9773,22.17,2345,170
WEL002914,2020-06-10,3860,15764,14.27,1864,105
WEL001325,2021-08-08,3680,18832,29.83,3409,92
WEL000854,2019-09-12,3903,532,46.89,1161,51
WEL000542,2023-07-29,4701,9308,26.87,2622,144
WEL001932,2023-03-01,3231,16781,14.97,4901,102
WEL001351,2019-07-21,152,14981,33.35,3813,153
WEL000113,2024-06-13,3423,4552,36.51,4619,158
WEL000110,2021-02-25,2451,6406,32.11,4201,141
WEL000297,2019-06-01,4504,13331,38.94,4457,108
WEL000502,2018-05-04,776,16784,46.9,1779,53
WEL001197,2023-10-20,1919,10352,57.8,4391,145
WEL001626,2021-05-24,1546,2918,24.5,3590,132
WEL001748,2024-12-24,4568,10789,18.88,3345,87
WEL002782,2024-05-06,4232,2667,42.01,1262,133
WEL000443,2019-06-21,1785,6873,22.12,3838,137
WEL002660,2018-04-15,2106,12107,34.97,2402,82
WEL000630,2021-12-18,4740,11033,11.76,1462,168
WEL002836,2022-05-12,1630,14456,56.74,1217,58
WEL001936,2021-11-20,4674,8367,58.63,2215,66
WEL001333,2022-08-25,3221,18823,48.93,2724,170
WEL000065,2019-11-26,4197,6768,16.71,1588,75
WEL000324,2021-10-17,2942,14977,41.63,1670,61
WEL000388,2020-09-06,4157,10874,30.97,3543,141
WEL001674,2019-09-11,2108,6477,42.73,3949,93
WEL002855,2023-06-27,1860,11708,32.53,1794,99
WEL002395,2023-04-01,1837,17367,43.0,4664,167
WEL001782,2022-06-06,3543,7283,24.62,2910,175
WEL002679,2021-01-06,3119,19307,41.68,3848,138
WEL001684,2024-12-20,2934,3430,11.0,1852,138
WEL001694,2022-04-12,2828,9491,54.07,2456,148
WEL000075,2021-07-22,353,6663,49.09,3619,53
WEL001538,2018-05-26,1576,1680,57.65,4772,103
WEL000084,2023-08-13,624,11081,15.59,3217,106
WEL000395,2021-12-04,4889,19906,25.99,3221,110
WEL002916,2019-06-24,147,14976,55.2,3177,168
WEL000665,2021-08-09,1805,2643,53.36,2988,63
WEL000949,2019-06-30,1202,7037,8.85,2669,53
WEL002691,2020-02-06,3629,8182,32.94,2388,59
WEL002146,2018-07-24,4252,709,36.09,2368,120
WEL002595,2023-06-24,1369,1505,47.51,4318,164
WEL001834,2022-02-04,327,16970,18.47,4781,84
WEL001995,2024-07-31,1676,13311,9.22,4072,160
WEL001996,2019-02-07,3100,1016,51.13,1022,147
WEL000075,2024-08-29,4682,3754,42.64,4254,145
WEL000082,2018-02-25,3754,13933,14.25,3375,144
WEL000293,2024-01-27,3013,7511,33.45,4782,98
WEL001362,2018-09-20,4836,9451,17.61,2120,173
WEL000691,2021-10-25,3034,15284,39.88,4032,145
WEL000942,2020-09-01,4675,15537,57.98,2155,70
WEL001766,2022-04-15,3453,3709,58.26,3968,109
WEL000583,2020-05-19,4748,3822,39.94,2548,157
WEL002668,2019-04-24,386,9178,5.84,2951,73
WEL001380,2021-12-17,3891,1854,48.21,1713,63
WEL002975,2020-01-15,4684,2064,28.88,3534,120
WEL000482,2018-03-18,1491,19766,44.28,4021,150
WEL002183,2023-12-09,518,14923,45.11,3460,143
WEL001770,2021-05-01,3916,11669,43.02,4388,141
WEL002262,2018-06-13,249,17554,8.17,3592,112
WEL001911,2022-08-12,149,17297,6.69,2398,109
WEL002511,2021-08-05,2882,3107,55.44,2517,146
WEL001418,2023-06-20,4103,15756,37.97,2017,134
WEL001582,2022-11-08,4235,17004,10.75,2313,162
WEL001070,2023-03-24,3155,13629,44.02,3937,55
WEL000569,2023-08-05,2795,16230,29.28,4652,178
WEL000757,2020-03-25,133,15702,20.3,1471,92
WEL001051,2021-03-05,2423,8802,47.93,3383,103
WEL001781,2021-11-12,522,7880,51.52,3730,135
WEL001090,2018-09-02,3605,5979,22.78,4435,83
WEL001883,2019-10-29,1744,12291,31.45,1954,102
WEL000148,2022-09-21,359,3294,44.95,4382,84
WEL002950,2018-11-21,3717,13437,49.3,2840,70
WEL002530,2024-03-26,2108,19228,53.54,1615,81
WEL001805,2018-04-30,1788,16417,7.61,2170,94
WEL002635,2024-06-22,3792,3368,36.57,4337,56
WEL000346,2021-05-10,461,13818,23.66,1496,169
WEL002668,2023-11-23,1084,6796,8.26,2029,122
WEL001111,2020-11-25,4534,17742,11.98,2753,57
WEL000228,2021-10-19,3343,17063,45.86,1570,135
WEL000323,2021-09-15,2525,6296,34.69,3366,122
WEL001668,2020-06-16,4235,15783,14.51,1917,76
WEL000748,2019-05-24,1287,11698,8.07,2432,87
WEL000588,2024-10-13,1069,18514,14.37,3846,139
WEL000924,2024-12-11,1857,6111,41.21,2373,117
WEL001616,2021-11-12,675,602,25.71,1842,86
WEL002272,2022-02-01,1771,857,36.7,3973,122
WEL000005,2019-11-04,952,12792,32.93,4486,118
WEL000196,2021-05-10,2126,10619,55.67,2024,165
WEL001259,2018-09-03,1117,8155,7.22,1359,84
WEL001915,2019-03-29,4486,6247,7.21,4616,79
WEL000901,2022-10-18,2534,10993,41.44,3783,71
WEL001685,2019-08-24,3324,3875,26.0,1282,115
WEL000806,2022-12-10,3005,6578,8.71,3704,165
WEL001673,2019-03-27,3803,2428,9.11,4635,127
WEL001250,2019-03-13,2076,16260,59.81,3173,120
WEL000152,2023-09-04,2834,9290,45.69,3173,125
WEL000180,2019-07-30,2048,9085,53.56,3281,155
WEL001373,2019-09-29,3857,2504,23.93,2619,60
WEL002015,2018-09-30,313,11729,33.49,4294,171
WEL001899,2023-09-20,1789,10980,7.75,4388,170
WEL001242,2024-12-14,1117,9569,40.72,1761,130
WEL001699,2021-08-17,2245,4707,17.2,2338,52
WEL001893,2020-03-21,336,16140,25.47,2799,116
WEL000846,2021-03-13,2920,3155,8.03,4632,148
WEL001287,2019-10-20,1074,7500,36.05,2440,134
WEL000634,2019-11-11,686,10747,57.19,2485,70
WEL000170,2019-06-19,3708,9098,36.78,3487,131
WEL000047,2018-12-08,3213,13492,13.97,1772,100
WEL001586,2019-09-11,2828,3677,15.01,2221,69
WEL000273,2021-01-25,2100,12836,52.26,4339,51
WEL001245,2022-12-31,4435,16593,29.07,1032,169
WEL002314,2022-04-26,3981,7386,42.3,4179,56
WEL000588,2021-12-05,409,12306,52.47,1416,58
WEL002673,2024-12-21,4588,17274,30.96,4436,155
WEL001975,2021-08-30,4358,12400,47.23,4083,160
WEL001629,2023-10-27,762,19394,37.13,2238,109
WEL000589,2023-02-01,1271,4882,10.86,1042,62
WEL000701,2022-08-02,420,10955,5.39,2990,97
WEL002392,2022-03-06,4818,14594,45.14,1758,65
WEL000626,2024-08-19,1093,1002,51.29,4920,99
WEL000745,2022-03-04,1269,8295,47.84,1301,131
WEL000335,2023-03-24,1042,3413,10.08,1693,90
WEL001130,2020-06-22,1282,3553,52.96,1621,170
WEL001554,2021-12-20,4735,1802,7.27,4315,98
WEL002005,2020-02-09,360,16560,53.89,4083,94
WEL001995,2023-12-20,3150,10894,22.39,4761,95
WEL000111,2020-10-03,3265,18757,16.33,2940,79
WEL000071,2020-03-06,1043,15512,30.12,3949,85
WEL002322,2020-09-27,2219,1338,19.08,3065,86
WEL000562,2022-02-10,2187,14491,34.22,4886,73
WEL001500,2020-10-16,976,7622,31.46,2712,81
WEL001713,2021-06-05,197,11354,13.52,2988,110
WEL000611,2023-02-03,4109,17472,48.25,4071,88
WEL000913,2021-01-30,2403,17648,27.52,3223,84
WEL001849,2024-12-14,2188,7520,49.31,2297,72
WEL002528,2019-02-22,858,6285,32.19,4313,105
WEL000089,2022-07-31,1960,1783,18.58,1823,118
WEL002851,2018-02-01,4969,2930,54.7,3861,147
WEL000074,2018-04-14,1597,12058,39.7,1644,89
WEL001415,2020-10-19,2828,18530,47.27,2115,76
WEL000615,2020-12-17,924,6304,21.73,3670,134
WEL002116,2024-01-10,866,1897,5.54,1411,159
WEL000719,2021-07-10,628,13172,25.18,2878,149
WEL001712,2020-07-24,3161,19624,59.36,4198,58
WEL002509,2020-05-14,1058,4346,58.21,4302,68
WEL001824,2019-02-28,3414,9725,27.83,2052,117
WEL002182,2024-01-07,4195,14436,59.47,2789,74
WEL002892,2021-12-31,1954,15031,11.16,3804,91
WEL000372,2020-01-03,4345,18946,47.01,2499,144
WEL002195,2023-02-25,1270,17572,16.89,3185,142
WEL000356,2020-11-24,4785,11348,48.68,1183,163
WEL000802,2019-09-28,2825,11794,45.13,4343,145
WEL002866,2018-05-18,4379,9364,11.6,2890,131
WEL002087,2021-01-08,2496,10675,39.48,1642,121
WEL000913,2024-11-24,1493,11423,52.39,2334,68
WEL002877,2023-01-17,4903,11611,51.05,4160,90
WEL001876,2022-12-27,3981,4692,12.85,2795,90
WEL000739,2023-05-19,4098,14716,45.39,2424,97
WEL000349,2021-05-16,4140,10460,32.34,4577,64
WEL000111,2021-01-15,1965,15443,53.26,4290,81
WEL000833,2023-01-23,1055,7978,27.94,4509,144
WEL000917,2024-09-10,3574,17711,38.65,2279,119
WEL000319,2024-07-13,2934,3384,10.81,3888,142
WEL001367,2019-01-22,3352,4755,15.7,2972,133
WEL000354,2024-03-15,4882,4181,25.23,4837,139
WEL001386,2022-08-15,4411,8715,55.53,3690,51
WEL002702,2021-11-20,2033,16456,5.42,4858,141
WEL002943,2019-01-13,3843,6651,35.59,4053,119
WEL002386,2024-04-27,2437,9715,51.78,3323,51
WEL001059,2019-01-14,3270,16728,44.8,2195,54
WEL000738,2024-09-10,1530,6026,31.26,3791,116
WEL002767,2024-09-12,4100,3963,22.01,3847,128
WEL000733,2021-03-13,3179,10186,42.11,3551,139
WEL000091,2024-09-07,2049,18169,17.41,4739,57
WEL000796,2019-01-03,4916,12823,30.57,3886,122
WEL002606,2021-03-09,672,1284,22.22,1339,76
WEL002791,2021-03-08,3019,6483,33.29,2736,118
WEL002199,2020-04-17,4736,13678,54.23,4839,164
WEL001860,2018-05-04,657,6095,48.81,1495,151
WEL001420,2019-07-27,2550,16660,40.08,3209,74
WEL002076,2021-02-18,4206,9861,42.04,3395,99
WEL000926,2018-07-01,1120,17861,22.85,3409,178
WEL002587,2019-11-09,3275,3644,26.04,3064,91
WEL002703,2021-07-08,1506,5285,17.57,2085,98
WEL000780,2018-09-26,2198,10668,9.72,3115,126
WEL000333,2023-03-20,510,8932,28.48,2212,82
WEL002848,2023-01-21,4504,2339,18.44,1151,58
WEL000736,2023-05-07,3884,18717,30.24,3665,139
WEL002966,2022-01-11,3801,17258,57.13,3125,68
WEL001563,2024-12-06,3918,13200,14.25,3772,87
WEL001717,2024-10-29,2003,17797,5.12,1692,65
WEL001735,2019-06-28,654,13617,24.66,2280,90
WEL001905,2023-05-24,1758,18734,38.01,1321,115
WEL001112,2018-04-30,4422,7978,9.2,1004,155
WEL000501,2022-11-25,1613,19359,30.22,4957,151
WEL000956,2024-03-20,1266,9011,16.31,2677,105
WEL000888,2020-08-11,4163,10456,52.63,2689,167
WEL001264,2019-07-04,3681,16612,50.87,4343,88
WEL001742,2020-08-01,1662,10253,29.08,4443,161
WEL002530,2023-12-03,2843,14592,39.81,2222,71
WEL002831,2024-04-17,1216,4657,25.58,2810,152
WEL000349,2020-01-25,4848,4029,32.06,4012,84
WEL001333,2019-07-29,3646,6190,8.94,4394,154
WEL002482,2023-07-18,3468,11072,18.16,2427,108
WEL000925,2024-07-04,1732,4679,21.17,1992,171
WEL000596,2023-12-31,2209,18109,33.45,3965,116
WEL000014,2020-07-29,3717,4727,35.91,4031,70
WEL000708,2019-03-23,791,9648,17.22,4170,85
WEL001713,2024-05-05,3062,11723,17.94,4106,111
WEL002332,2023-03-27,4593,6788,5.98,4039,78
WEL000870,2023-07-22,428,14458,13.57,2927,109
WEL000784,2021-11-30,830,1941,32.2,2342,125
WEL002115,2021-04-11,4642,16755,52.7,2909,119
WEL001022,2019-09-09,3779,2974,25.44,3842,54
WEL001124,2023-07-07,4752,17533,33.53,4181,76
WEL001225,2021-07-06,224,10048,22.22,4665,148
WEL001396,2018-11-17,1749,8435,22.0,4443,64
WEL000625,2019-07-09,1604,12850,51.9,4184,153
WEL000710,2024-05-25,1970,5757,40.0,2622,86
WEL002430,2018-03-31,2321,8236,12.09,1833,63
WEL001855,2023-11-17,1801,10559,6.16,4664,176
WEL002284,2022-05-13,3635,9386,19.05,4404,63
WEL002705,2024-04-17,1770,3760,44.15,4163,140
WEL000968,2023-12-09,3304,11677,19.33,1404,74
WEL002658,2023-01-10,2120,8607,12.82,4328,84
WEL000462,2018-02-05,1533,14863,44.7,1381,139
WEL001635,2022-10-06,3906,1945,57.11,3854,75
WEL000134,2022-11-06,763,11986,5.72,2261,178
WEL000920,2018-02-05,127,6886,13.62,3582,91
WEL000151,2020-04-19,844,15033,37.84,1676,80
WEL002706,2021-06-10,1932,893,54.27,4368,75
WEL001873,2019-04-12,4241,10809,41.61,2001,96
WEL002779,2023-08-08,2855,10384,40.03,2108,55
WEL002380,2022-12-31,223,16180,10.07,4160,155
WEL001522,2021-12-13,1309,9960,21.07,2861,146
WEL001926,2023-06-24,2069,12242,49.67,4954,103
WEL000807,2022-10-05,2045,12105,13.52,1636,58
WEL000831,2022-08-10,977,16628,40.79,3911,65
WEL001335,2018-04-20,2511,11883,26.25,3704,100
WEL002562,2018-01-21,319,19780,29.63,2820,92
WEL000070,2018-04-09,3236,6831,31.74,2763,76
WEL002994,2019-08-23,1087,752,55.6,4360,111
WEL001749,2024-09-25,4100,15047,14.59,3743,171
WEL002000,2020-11-19,656,15617,17.26,4055,129
WEL000594,2019-04-30,1469,6691,8.75,2393,138
WEL002756,2018-10-12,4712,11054,36.37,2598,122
WEL000847,2018-03-06,1631,2619,45.16,4205,138
WEL002498,2020-11-17,2763,8223,49.69,3356,162
WEL002943,2023-02-28,2521,18325,44.87,3463,64
WEL001946,2024-03-22,4662,16227,30.18,4661,164
WEL000579,2018-09-01,2296,13848,43.08,4032,100
WEL002883,2024-02-07,2355,11404,40.2,3709,90
WEL002765,2021-10-11,1443,18286,19.91,3420,86
WEL001458,2018-11-12,3838,906,49.22,3451,65
WEL002973,2023-02-24,2614,10968,22.31,1985,116
WEL001562,2024-10-16,1867,2344,47.99,2612,142
WEL001758,2018-06-16,1986,11099,56.69,2883,59
WEL001382,2020-11-25,1978,15982,36.6,3425,96
WEL000343,2024-06-27,296,7400,18.32,1783,72
WEL001648,2021-07-29,2483,17693,8.77,2152,65
WEL001157,2020-06-13,339,14160,41.44,2579,135
WEL001419,2018-11-21,4787,2711,7.34,1738,165
WEL001821,2020-01-21,4760,12118,42.92,3901,140
WEL002286,2020-04-29,1129,5408,11.7,4021,128
WEL000891,2018-10-21,2519,9834,37.27,3483,70
WEL002805,2023-03-12,3382,15077,18.12,1812,142
WEL000555,2024-03-03,3422,5316,47.96,1034,74
WEL000783,2021-10-03,2358,14355,57.57,3950,165
WEL000015,2023-03-05,2482,5881,17.33,1595,124
WEL000742,2024-09-09,4769,8603,49.57,3896,131
WEL000565,2018-05-27,3174,9640,41.62,3808,131
WEL001072,2020-03-05,1522,17708,20.7,1951,128
WEL001749,2022-01-04,1809,8557,30.85,2961,71
WEL002926,2021-07-12,862,1949,20.83,1367,63
WEL000560,2022-05-14,2792,6726,59.16,3176,127
WEL001960,2023-12-04,3957,4731,41.46,3249,157
WEL001939,2021-07-26,3020,1429,44.0,3702,75
WEL000123,2020-04-28,338,16027,30.41,3245,122
WEL001605,2020-05-04,4550,2879,18.48,4803,51
WEL002483,2022-07-22,3977,18082,11.06,4298,79
WEL001987,2018-11-19,1032,13874,21.29,3383,62
WEL001488,2024-02-11,4248,15132,25.78,1658,120
WEL001801,2019-08-20,2519,6401,5.16,1818,177
WEL001717,2024-02-25,2277,5408,11.77,1833,123
WEL000161,2022-07-19,3189,15647,33.7,3967,92
WEL000793,2023-05-25,2877,5847,6.22,2619,157
WEL000012,2019-12-25,1322,4839,9.12,2930,173
WEL000797,2021-08-18,2430,9842,54.21,4635,73
WEL002186,2018-05-18,3221,6995,58.81,2619,56
WEL000196,2024-02-10,2871,15601,34.65,1280,146
WEL002743,2023-01-31,560,14286,37.08,1703,73
WEL001879,2019-05-19,473,5869,18.53,2325,145
WEL001231,2018-07-30,3555,15524,23.03,1077,169
WEL000728,2018-10-02,1510,17640,45.74,3407,85
WEL000161,2018-09-30,2724,10013,44.28,3305,94
WEL002756,2024-06-22,1999,16906,25.1,1483,133
WEL001064,2022-01-03,3871,18617,55.52,4670,142
WEL000992,2020-07-09,747,15715,32.21,2791,76
WEL001788,2021-01-03,1077,8891,45.64,3122,115
WEL000237,2019-12-01,731,15626,51.95,1500,137
WEL000845,2023-08-06,3444,4721,47.34,2955,160
WEL000452,2023-09-01,1752,7944,36.69,3855,166
WEL000411,2023-07-31,578,10997,47.81,4785,97
WEL002500,2021-04-06,4320,16460,13.91,3203,70
WEL001431,2020-03-13,4596,13674,28.82,3633,110
WEL002969,2021-05-04,243,4577,40.91,4496,155
WEL001890,2019-03-23,4910,1832,22.14,2376,51
WEL001812,2020-08-26,3049,10867,17.08,3011,86
WEL000568,2019-10-19,1161,3964,23.14,4157,120
WEL002160,2021-06-21,872,17237,7.11,2836,136
WEL001756,2020-09-09,607,18147,41.09,3245,87
WEL002787,2023-04-12,1461,6235,49.45,3949,93
WEL002012,2018-07-28,2965,9568,19.47,2306,114
WEL002258,2021-12-20,130,10320,42.5,3183,151
WEL001184,2018-10-11,2528,16493,40.57,1309,167
WEL000164,2024-07-05,611,2017,49.16,1471,141
WEL001013,2022-09-26,4091,8548,29.15,3544,114
WEL001152,2020-05-06,391,19259,18.03,1622,80
WEL001644,2018-01-29,1085,9564,20.89,2958,113
WEL002873,2024-04-05,4604,13634,46.41,3663,68
WEL001753,2020-07-03,3491,11046,42.92,1453,88
WEL001628,2024-01-13,1034,12158,55.62,1837,80
WEL001589,2021-11-08,2591,7268,56.59,1980,131
WEL002957,2021-06-14,1292,5715,14.21,2613,50
WEL001836,2022-11-28,2078,16406,20.34,3287,132
WEL002710,2022-03-01,4999,12786,43.02,4773,91
WEL001710,2023-05-08,3576,8801,9.59,3040,108
WEL002743,2018-10-24,1542,5112,54.89,2932,58
WEL001815,2022-07-23,3737,4136,21.37,4377,91
WEL001956,2020-08-04,2187,13441,25.47,3196,141
WEL000838,2023-03-03,2017,6287,39.51,4809,178
WEL000896,2019-12-10,2054,16807,55.85,4228,129
WEL000233,2020-06-08,287,17194,11.58,1644,59
WEL002022,2021-08-03,2700,6640,40.72,4543,122
WEL000406,2021-06-04,4097,3410,44.1,3447,154
WEL001389,2019-04-12,3194,9404,36.12,2755,93
WEL001032,2024-05-24,1472,16183,40.22,4866,145
WEL001131,2023-10-08,3597,19387,16.27,4283,152
WEL000785,2024-12-13,4293,16446,8.24,1112,98
WEL000831,2021-05-30,3818,6510,22.05,2832,101
WEL002798,2020-02-13,468,18119,56.31,1552,163
WEL000460,2023-08-22,3826,15952,8.66,3002,121
WEL001363,2024-09-30,1065,1485,43.29,4698,57
WEL000530,2024-04-06,1173,17451,20.26,3447,115
WEL000023,2019-06-21,1533,7497,49.51,1068,153
WEL002475,2024-05-20,2503,2760,44.72,4923,118
WEL001628,2020-03-20,2071,9348,10.87,1843,120
WEL001048,2021-03-10,4159,6553,23.83,3958,109
WEL001477,2023-12-28,1894,16483,48.98,4360,65
WEL001297,2022-07-13,2755,2000,6.75,1853,166
WEL002228,2018-09-16,1527,3203,17.07,3050,55
WEL000752,2020-03-01,1239,16132,13.18,4840,51
WEL001416,2020-01-18,3199,9336,59.21,2878,78
WEL002299,2022-09-12,1212,5323,41.72,4669,124
WEL002891,2020-06-16,3299,18399,14.61,3703,116
WEL002938,2019-07-19,1138,14435,44.86,2087,88
WEL000175,2020-10-03,790,15430,9.02,4158,69
WEL000557,2022-06-23,4658,500,16.53,2641,54
WEL000481,2018-09-02,4136,7978,33.83,1969,166
WEL001758,2020-08-30,4919,9896,16.93,2588,140
WEL000424,2020-12-22,3436,13503,39.0,3070,100
WEL002181,2020-08-25,1218,2460,45.66,4167,166
WEL000635,2021-10-29,3204,18153,23.02,3622,157
WEL002919,2021-12-29,727,16559,20.8,1971,177
WEL000994,2020-02-02,3506,19428,43.31,3699,151
WEL001950,2019-12-14,3551,11796,55.32,2679,78
WEL001449,2020-05-02,715,1879,31.43,4767,94
WEL002092,2022-02-03,1439,3879,52.51,4334,52
WEL001471,2023-08-12,1506,8862,45.56,4021,67
WEL000651,2019-09-14,4720,7824,15.06,1716,57
WEL001077,2020-05-07,2355,4894,22.29,1606,77
WEL000506,2023-10-19,1418,3556,24.81,1916,86
WEL001798,2020-04-07,1720,13338,40.31,1040,104
WEL001493,2020-01-16,4098,9948,53.57,3431,81
WEL001054,2023-03-24,3542,2926,10.7,4718,133
WEL000172,2019-07-11,2190,5252,34.72,4690,160
WEL000019,2020-06-24,805,8487,21.72,4009,150
WEL001657,2018-02-20,509,8914,5.08,2284,64
WEL002328,2022-09-18,1239,16677,42.58,4899,70
WEL002939,2021-12-16,3245,6033,55.73,1733,166
WEL000759,2018-06-30,211,13783,46.19,1310,159
WEL002612,2023-03-02,2297,12681,6.49,4934,108
